date,code,value
2020-05-24,NT337,0
2020-05-25,NT337,0
2020-05-26,NT337,0
2020-05-27,NT337,0
2020-05-28,NT337,0
2020-05-29,NT337,0
2020-05-30,NT337,0
2020-05-31,NT337,0
2020-06-01,NT337,0
2020-06-02,NT337,0
2020-06-03,NT337,0
2020-06-04,NT337,0
2020-06-05,NT337,0
2020-06-06,NT337,0
2020-06-07,NT337,0
2020-06-08,NT337,0
2020-06-09,NT337,0
2020-06-10,NT337,0
2020-06-11,NT337,0
2020-06-12,NT337,0
2020-06-13,NT337,0
2020-06-14,NT337,0
2020-06-15,NT337,0
2020-06-16,NT337,0
2020-06-17,NT337,0
2020-06-18,NT337,0
2020-06-19,NT337,0
2020-06-20,NT337,0
2020-06-21,NT337,0
2020-06-22,NT337,0
2020-06-23,NT337,0
2020-06-24,NT337,0
2020-06-25,NT337,0
2020-06-26,NT337,0
2020-06-27,NT337,0
2020-06-28,NT337,0
2020-06-29,NT337,0
2020-06-30,NT337,0
2020-07-01,NT337,0
2020-07-02,NT337,0
2020-07-03,NT337,0
2020-07-04,NT337,0
2020-07-05,NT337,0
2020-07-06,NT337,0
2020-07-07,NT337,0
2020-07-08,NT337,0
2020-07-09,NT337,0
2020-07-10,NT337,0
2020-07-11,NT337,0
2020-07-12,NT337,0
2020-07-13,NT337,0
2020-07-14,NT337,0
2020-07-15,NT337,0
2020-07-16,NT337,0
2020-07-17,NT337,0
2020-07-18,NT337,0
2020-07-19,NT337,0
2020-07-20,NT337,0
2020-07-21,NT337,0
2020-07-22,NT337,0
2020-07-23,NT337,0
2020-07-24,NT337,0
2020-07-25,NT337,0
2020-07-26,NT337,0
2020-07-27,NT337,0
2020-07-28,NT337,0
2020-07-29,NT337,0
2020-07-30,NT337,0
2020-07-31,NT337,0
2020-08-01,NT337,0
2020-08-02,NT337,0
2020-08-03,NT337,0
2020-08-04,NT337,0
2020-08-05,NT337,0
2020-08-06,NT337,0
2020-08-07,NT337,0
2020-08-08,NT337,0
2020-08-09,NT337,0
2020-08-10,NT337,0
2020-08-11,NT337,0
2020-08-12,NT337,0
2020-08-13,NT337,0
2020-08-14,NT337,0
2020-08-15,NT337,0
2020-08-16,NT337,0
2020-08-17,NT337,0
2020-08-18,NT337,0
2020-08-19,NT337,0
2020-08-20,NT337,0
2020-08-21,NT337,0
2020-08-22,NT337,0
2020-08-23,NT337,0
2020-08-24,NT337,0
2020-08-25,NT337,0
2020-08-26,NT337,0
2020-08-27,NT337,0
2020-08-28,NT337,0
2020-08-29,NT337,0
2020-08-30,NT337,0
2020-08-31,NT337,0
2020-09-01,NT337,0
2020-09-02,NT337,0
2020-09-03,NT337,0
2020-09-04,NT337,0
2020-09-05,NT337,0
2020-09-06,NT337,0
2020-09-07,NT337,0
2020-09-08,NT337,0
2020-09-09,NT337,0
2020-09-10,NT337,0
2020-09-11,NT337,0
2020-09-12,NT337,0
2020-09-13,NT337,0
2020-09-14,NT337,0
2020-09-15,NT337,0
2020-09-16,NT337,0
2020-09-17,NT337,0
2020-09-18,NT337,0
2020-09-19,NT337,0
2020-09-20,NT337,0
2020-09-21,NT337,0
2020-09-22,NT337,0
2020-09-23,NT337,0
2020-09-24,NT337,0
2020-09-25,NT337,0
2020-09-26,NT337,0
2020-09-27,NT337,0
2020-09-28,NT337,0
2020-09-29,NT337,0
2020-09-30,NT337,0
2020-10-01,NT337,0
2020-10-02,NT337,0
2020-10-03,NT337,0
2020-10-04,NT337,0
2020-10-05,NT337,0
2020-10-06,NT337,0
2020-10-07,NT337,0
2020-10-08,NT337,0
2020-10-09,NT337,0
2020-10-10,NT337,0
2020-10-11,NT337,0
2020-10-12,NT337,0
2020-10-13,NT337,0
2020-10-14,NT337,0
2020-10-15,NT337,0
2020-10-16,NT337,0
2020-10-17,NT337,0
2020-10-18,NT337,0
2020-10-19,NT337,0
2020-10-20,NT337,0
2020-10-21,NT337,0
2020-10-22,NT337,0
2020-10-23,NT337,0
2020-10-24,NT337,0
2020-10-25,NT337,0
2020-10-26,NT337,0
2020-10-27,NT337,0
2020-10-28,NT337,0
2020-10-29,NT337,0
2020-10-30,NT337,0
2020-10-31,NT337,0
2020-11-01,NT337,0
2020-11-02,NT337,0
2020-11-03,NT337,0
2020-11-04,NT337,0
2020-11-05,NT337,0
2020-11-06,NT337,0
2020-11-07,NT337,0
2020-11-08,NT337,0
2020-11-09,NT337,0
2020-11-10,NT337,0
2020-11-11,NT337,0
2020-11-12,NT337,0
2020-11-13,NT337,0
2020-11-14,NT337,0
2020-11-15,NT337,0
2020-11-16,NT337,0
2020-11-17,NT337,0
2020-11-18,NT337,0
2020-11-19,NT337,0
2020-11-20,NT337,0
2020-11-21,NT337,0
2020-11-22,NT337,0
2020-11-23,NT337,0
2020-11-24,NT337,0
2020-11-25,NT337,0
2020-11-26,NT337,0
2020-11-27,NT337,0
2020-11-28,NT337,0
2020-11-29,NT337,0
2020-11-30,NT337,0
2020-12-01,NT337,0
2020-12-02,NT337,0
2020-12-03,NT337,0
2020-12-04,NT337,0
2020-12-05,NT337,0
2020-12-06,NT337,0
2020-12-07,NT337,0
2020-12-08,NT337,0
2020-12-09,NT337,0
2020-12-10,NT337,0
2020-12-11,NT337,0
2020-12-12,NT337,0
2020-12-13,NT337,0
2020-12-14,NT337,0
2020-12-15,NT337,0
2020-12-16,NT337,0
2020-12-17,NT337,0
2020-12-18,NT337,0
2020-12-19,NT337,0
2020-12-20,NT337,0
2020-12-21,NT337,0
2020-12-22,NT337,0
2020-12-23,NT337,0
2020-12-24,NT337,0
2020-12-25,NT337,0
2020-12-26,NT337,0
2020-12-27,NT337,0
2020-12-28,NT337,0
2020-12-29,NT337,0
2020-12-30,NT337,0
2020-12-31,NT337,0
2021-01-01,NT337,0
2021-01-02,NT337,0
2021-01-03,NT337,0
2021-01-04,NT337,0
2021-01-05,NT337,0
2021-01-06,NT337,0
2020-03-19,NT339,0
2020-03-20,NT339,0
2020-03-21,NT339,0
2020-03-22,NT339,0
2020-03-23,NT339,0
2020-03-24,NT339,0
2020-03-25,NT339,0
2020-03-26,NT339,0
2020-03-27,NT339,0
2020-03-28,NT339,0
2020-03-29,NT339,0
2020-03-30,NT339,0
2020-03-31,NT339,0
2020-04-01,NT339,0
2020-04-02,NT339,0
2020-04-03,NT339,0
2020-04-04,NT339,0
2020-04-05,NT339,0
2020-04-06,NT339,0
2020-04-07,NT339,0
2020-04-08,NT339,0
2020-04-09,NT339,0
2020-04-10,NT339,0
2020-04-11,NT339,0
2020-04-12,NT339,0
2020-04-13,NT339,0
2020-04-14,NT339,0
2020-04-15,NT339,0
2020-04-16,NT339,0
2020-04-17,NT339,0
2020-04-18,NT339,0
2020-04-19,NT339,0
2020-04-20,NT339,0
2020-04-21,NT339,0
2020-04-22,NT339,0
2020-04-23,NT339,0
2020-04-24,NT339,0
2020-04-25,NT339,0
2020-04-26,NT339,0
2020-04-27,NT339,0
2020-04-28,NT339,0
2020-04-29,NT339,0
2020-04-30,NT339,0
2020-05-01,NT339,0
2020-05-02,NT339,0
2020-05-03,NT339,0
2020-05-04,NT339,0
2020-05-05,NT339,0
2020-05-06,NT339,0
2020-05-07,NT339,0
2020-05-08,NT339,0
2020-05-09,NT339,0
2020-05-10,NT339,0
2020-05-11,NT339,0
2020-05-12,NT339,0
2020-05-13,NT339,0
2020-05-14,NT339,0
2020-05-15,NT339,0
2020-05-16,NT339,0
2020-05-17,NT339,0
2020-05-18,NT339,0
2020-05-19,NT339,0
2020-05-20,NT339,0
2020-05-21,NT339,0
2020-05-22,NT339,0
2020-05-23,NT339,0
2020-05-24,NT339,0
2020-05-25,NT339,0
2020-05-26,NT339,0
2020-05-27,NT339,0
2020-05-28,NT339,0
2020-05-29,NT339,0
2020-05-30,NT339,0
2020-05-31,NT339,0
2020-06-01,NT339,0
2020-06-02,NT339,0
2020-06-03,NT339,0
2020-06-04,NT339,0
2020-06-05,NT339,0
2020-06-06,NT339,0
2020-06-07,NT339,0
2020-06-08,NT339,0
2020-06-09,NT339,0
2020-06-10,NT339,0
2020-06-11,NT339,0
2020-06-12,NT339,0
2020-06-13,NT339,0
2020-06-14,NT339,0
2020-06-15,NT339,0
2020-06-16,NT339,0
2020-06-17,NT339,0
2020-06-18,NT339,0
2020-06-19,NT339,0
2020-06-20,NT339,0
2020-06-21,NT339,0
2020-06-22,NT339,0
2020-06-23,NT339,0
2020-06-24,NT339,0
2020-06-25,NT339,0
2020-06-26,NT339,0
2020-06-27,NT339,0
2020-06-28,NT339,0
2020-06-29,NT339,0
2020-06-30,NT339,0
2020-07-01,NT339,0
2020-07-02,NT339,0
2020-07-03,NT339,0
2020-07-04,NT339,0
2020-07-05,NT339,0
2020-07-06,NT339,0
2020-07-07,NT339,0
2020-07-08,NT339,0
2020-07-09,NT339,0
2020-07-10,NT339,0
2020-07-11,NT339,0
2020-07-12,NT339,0
2020-07-13,NT339,0
2020-07-14,NT339,0
2020-07-15,NT339,0
2020-07-16,NT339,0
2020-07-17,NT339,0
2020-07-18,NT339,0
2020-07-19,NT339,0
2020-07-20,NT339,0
2020-07-21,NT339,0
2020-07-22,NT339,0
2020-07-23,NT339,0
2020-07-24,NT339,0
2020-07-25,NT339,0
2020-07-26,NT339,0
2020-07-27,NT339,0
2020-07-28,NT339,0
2020-07-29,NT339,0
2020-07-30,NT339,0
2020-07-31,NT339,0
2020-08-01,NT339,0
2020-08-02,NT339,0
2020-08-03,NT339,0
2020-08-04,NT339,0
2020-08-05,NT339,0
2020-08-06,NT339,0
2020-08-07,NT339,0
2020-08-08,NT339,0
2020-08-09,NT339,0
2020-08-10,NT339,0
2020-08-11,NT339,0
2020-08-12,NT339,0
2020-08-13,NT339,0
2020-08-14,NT339,0
2020-08-15,NT339,0
2020-08-16,NT339,0
2020-08-17,NT339,0
2020-08-18,NT339,0
2020-08-19,NT339,0
2020-08-20,NT339,0
2020-08-21,NT339,0
2020-08-22,NT339,0
2020-08-23,NT339,0
2020-08-24,NT339,0
2020-08-25,NT339,0
2020-08-26,NT339,0
2020-08-27,NT339,0
2020-08-28,NT339,0
2020-08-29,NT339,0
2020-08-30,NT339,0
2020-08-31,NT339,0
2020-09-01,NT339,0
2020-09-02,NT339,0
2020-09-03,NT339,0
2020-09-04,NT339,0
2020-09-05,NT339,0
2020-09-06,NT339,0
2020-09-07,NT339,0
2020-09-08,NT339,0
2020-09-09,NT339,0
2020-09-10,NT339,0
2020-09-11,NT339,0
2020-09-12,NT339,0
2020-09-13,NT339,0
2020-09-14,NT339,0
2020-09-15,NT339,0
2020-09-16,NT339,0
2020-09-17,NT339,0
2020-09-18,NT339,0
2020-09-19,NT339,0
2020-09-20,NT339,0
2020-09-21,NT339,0
2020-09-22,NT339,0
2020-09-23,NT339,0
2020-09-24,NT339,0
2020-09-25,NT339,0
2020-09-26,NT339,0
2020-09-27,NT339,0
2020-09-28,NT339,0
2020-09-29,NT339,0
2020-09-30,NT339,0
2020-10-01,NT339,0
2020-10-02,NT339,0
2020-10-03,NT339,0
2020-10-04,NT339,0
2020-10-05,NT339,0
2020-10-06,NT339,0
2020-10-07,NT339,0
2020-10-08,NT339,0
2020-10-09,NT339,0
2020-10-10,NT339,0
2020-10-11,NT339,0
2020-10-12,NT339,0
2020-10-13,NT339,0
2020-10-14,NT339,0
2020-10-15,NT339,0
2020-10-16,NT339,0
2020-10-17,NT339,0
2020-10-18,NT339,0
2020-10-19,NT339,0
2020-10-20,NT339,0
2020-10-21,NT339,0
2020-10-22,NT339,0
2020-10-23,NT339,0
2020-10-24,NT339,0
2020-10-25,NT339,0
2020-10-26,NT339,0
2020-10-27,NT339,0
2020-10-28,NT339,0
2020-10-29,NT339,0
2020-10-30,NT339,0
2020-10-31,NT339,0
2020-11-01,NT339,0
2020-11-02,NT339,0
2020-11-03,NT339,0
2020-11-04,NT339,0
2020-11-05,NT339,0
2020-11-06,NT339,0
2020-11-07,NT339,0
2020-11-08,NT339,0
2020-11-09,NT339,0
2020-11-10,NT339,0
2020-11-11,NT339,0
2020-11-12,NT339,0
2020-11-13,NT339,0
2020-11-14,NT339,0
2020-11-15,NT339,0
2020-11-16,NT339,0
2020-11-17,NT339,0
2020-11-18,NT339,0
2020-11-19,NT339,0
2020-11-20,NT339,0
2020-11-21,NT339,0
2020-11-22,NT339,0
2020-11-23,NT339,0
2020-11-24,NT339,0
2020-11-25,NT339,0
2020-11-26,NT339,0
2020-11-27,NT339,0
2020-11-28,NT339,0
2020-11-29,NT339,0
2020-11-30,NT339,0
2020-12-01,NT339,0
2020-12-02,NT339,0
2020-12-03,NT339,0
2020-12-04,NT339,0
2020-12-05,NT339,0
2020-12-06,NT339,0
2020-12-07,NT339,0
2020-12-08,NT339,0
2020-12-09,NT339,0
2020-12-10,NT339,0
2020-12-11,NT339,0
2020-12-12,NT339,0
2020-12-13,NT339,0
2020-12-14,NT339,0
2020-12-15,NT339,0
2020-12-16,NT339,0
2020-12-17,NT339,0
2020-12-18,NT339,0
2020-12-19,NT339,0
2020-12-20,NT339,0
2020-12-21,NT339,0
2020-12-22,NT339,0
2020-12-23,NT339,0
2020-12-24,NT339,0
2020-12-25,NT339,0
2020-12-26,NT339,0
2020-12-27,NT339,0
2020-12-28,NT339,0
2020-12-29,NT339,0
2020-12-30,NT339,0
2020-12-31,NT339,0
2021-01-01,NT339,0
2021-01-02,NT339,0
2021-01-03,NT339,0
2021-01-04,NT339,0
2021-01-05,NT339,0
2021-01-06,NT339,0
2020-03-19,NT343,0
2020-03-20,NT343,0
2020-03-21,NT343,0
2020-03-22,NT343,0
2020-03-23,NT343,0
2020-03-24,NT343,0
2020-03-25,NT343,0
2020-03-26,NT343,0
2020-03-27,NT343,0
2020-03-28,NT343,0
2020-03-29,NT343,0
2020-03-30,NT343,0
2020-03-31,NT343,0
2020-04-01,NT343,0
2020-04-02,NT343,0
2020-04-03,NT343,0
2020-04-04,NT343,0
2020-04-05,NT343,0
2020-04-06,NT343,0
2020-04-07,NT343,0
2020-04-08,NT343,0
2020-04-09,NT343,0
2020-04-10,NT343,0
2020-04-11,NT343,0
2020-04-12,NT343,0
2020-04-13,NT343,0
2020-04-14,NT343,0
2020-04-15,NT343,0
2020-04-16,NT343,0
2020-04-17,NT343,0
2020-04-18,NT343,0
2020-04-19,NT343,0
2020-04-20,NT343,0
2020-04-21,NT343,0
2020-04-22,NT343,0
2020-04-23,NT343,0
2020-04-24,NT343,0
2020-04-25,NT343,0
2020-04-26,NT343,0
2020-04-27,NT343,0
2020-04-28,NT343,0
2020-04-29,NT343,0
2020-04-30,NT343,0
2020-05-01,NT343,0
2020-05-02,NT343,0
2020-05-03,NT343,0
2020-05-04,NT343,0
2020-05-05,NT343,0
2020-05-06,NT343,0
2020-05-07,NT343,0
2020-05-08,NT343,0
2020-05-09,NT343,0
2020-05-10,NT343,0
2020-05-11,NT343,0
2020-05-12,NT343,0
2020-05-13,NT343,0
2020-05-14,NT343,0
2020-05-15,NT343,0
2020-05-16,NT343,0
2020-05-17,NT343,0
2020-05-18,NT343,0
2020-05-19,NT343,0
2020-05-20,NT343,0
2020-05-21,NT343,0
2020-05-22,NT343,0
2020-05-23,NT343,0
2020-05-24,NT343,0
2020-05-25,NT343,0
2020-05-26,NT343,0
2020-05-27,NT343,0
2020-05-28,NT343,0
2020-05-29,NT343,0
2020-05-30,NT343,0
2020-05-31,NT343,0
2020-06-01,NT343,0
2020-06-02,NT343,0
2020-06-03,NT343,0
2020-06-04,NT343,0
2020-06-05,NT343,0
2020-06-06,NT343,0
2020-06-07,NT343,0
2020-06-08,NT343,0
2020-06-09,NT343,0
2020-06-10,NT343,0
2020-06-11,NT343,0
2020-06-12,NT343,0
2020-06-13,NT343,0
2020-06-14,NT343,0
2020-06-15,NT343,0
2020-06-16,NT343,0
2020-06-17,NT343,0
2020-06-18,NT343,0
2020-06-19,NT343,0
2020-06-20,NT343,0
2020-06-21,NT343,0
2020-06-22,NT343,0
2020-06-23,NT343,0
2020-06-24,NT343,0
2020-06-25,NT343,0
2020-06-26,NT343,0
2020-06-27,NT343,0
2020-06-28,NT343,0
2020-06-29,NT343,0
2020-06-30,NT343,0
2020-07-01,NT343,0
2020-07-02,NT343,0
2020-07-03,NT343,0
2020-07-04,NT343,0
2020-07-05,NT343,0
2020-07-06,NT343,0
2020-07-07,NT343,0
2020-07-08,NT343,0
2020-07-09,NT343,0
2020-07-10,NT343,0
2020-07-11,NT343,0
2020-07-12,NT343,0
2020-07-13,NT343,0
2020-07-14,NT343,0
2020-07-15,NT343,0
2020-07-16,NT343,0
2020-07-17,NT343,0
2020-07-18,NT343,0
2020-07-19,NT343,0
2020-07-20,NT343,0
2020-07-21,NT343,0
2020-07-22,NT343,0
2020-07-23,NT343,0
2020-07-24,NT343,0
2020-07-25,NT343,0
2020-07-26,NT343,0
2020-07-27,NT343,0
2020-07-28,NT343,0
2020-07-29,NT343,0
2020-07-30,NT343,0
2020-07-31,NT343,0
2020-08-01,NT343,0
2020-08-02,NT343,0
2020-08-03,NT343,0
2020-08-04,NT343,0
2020-08-05,NT343,0
2020-08-06,NT343,0
2020-08-07,NT343,0
2020-08-08,NT343,0
2020-08-09,NT343,0
2020-08-10,NT343,0
2020-08-11,NT343,0
2020-08-12,NT343,0
2020-08-13,NT343,0
2020-08-14,NT343,0
2020-08-15,NT343,0
2020-08-16,NT343,0
2020-08-17,NT343,0
2020-08-18,NT343,0
2020-08-19,NT343,0
2020-08-20,NT343,0
2020-08-21,NT343,0
2020-08-22,NT343,0
2020-08-23,NT343,0
2020-08-24,NT343,0
2020-08-25,NT343,0
2020-08-26,NT343,0
2020-08-27,NT343,0
2020-08-28,NT343,0
2020-08-29,NT343,0
2020-08-30,NT343,0
2020-08-31,NT343,0
2020-09-01,NT343,0
2020-09-02,NT343,0
2020-09-03,NT343,0
2020-09-04,NT343,0
2020-09-05,NT343,0
2020-09-06,NT343,0
2020-09-07,NT343,0
2020-09-08,NT343,0
2020-09-09,NT343,0
2020-09-10,NT343,0
2020-09-11,NT343,0
2020-09-12,NT343,0
2020-09-13,NT343,0
2020-09-14,NT343,0
2020-09-15,NT343,0
2020-09-16,NT343,0
2020-09-17,NT343,0
2020-09-18,NT343,0
2020-09-19,NT343,0
2020-09-20,NT343,0
2020-09-21,NT343,0
2020-09-22,NT343,0
2020-09-23,NT343,0
2020-09-24,NT343,0
2020-09-25,NT343,0
2020-09-26,NT343,0
2020-09-27,NT343,0
2020-09-28,NT343,0
2020-09-29,NT343,0
2020-09-30,NT343,0
2020-10-01,NT343,0
2020-10-02,NT343,0
2020-10-03,NT343,0
2020-10-04,NT343,0
2020-10-05,NT343,0
2020-10-06,NT343,0
2020-10-07,NT343,0
2020-10-08,NT343,0
2020-10-09,NT343,0
2020-10-10,NT343,0
2020-10-11,NT343,0
2020-10-12,NT343,0
2020-10-13,NT343,0
2020-10-14,NT343,0
2020-10-15,NT343,0
2020-10-16,NT343,0
2020-10-17,NT343,0
2020-10-18,NT343,0
2020-10-19,NT343,0
2020-10-20,NT343,0
2020-10-21,NT343,0
2020-10-22,NT343,0
2020-10-23,NT343,0
2020-10-24,NT343,0
2020-10-25,NT343,0
2020-10-26,NT343,0
2020-10-27,NT343,0
2020-10-28,NT343,0
2020-10-29,NT343,0
2020-10-30,NT343,0
2020-10-31,NT343,0
2020-11-01,NT343,0
2020-11-02,NT343,0
2020-11-03,NT343,0
2020-11-04,NT343,0
2020-11-05,NT343,0
2020-11-06,NT343,0
2020-11-07,NT343,0
2020-11-08,NT343,0
2020-11-09,NT343,0
2020-11-10,NT343,0
2020-11-11,NT343,0
2020-11-12,NT343,0
2020-11-13,NT343,0
2020-11-14,NT343,0
2020-11-15,NT343,0
2020-11-16,NT343,0
2020-11-17,NT343,0
2020-11-18,NT343,0
2020-11-19,NT343,0
2020-11-20,NT343,0
2020-11-21,NT343,0
2020-11-22,NT343,0
2020-11-23,NT343,0
2020-11-24,NT343,0
2020-11-25,NT343,0
2020-11-26,NT343,0
2020-11-27,NT343,0
2020-11-28,NT343,0
2020-11-29,NT343,0
2020-11-30,NT343,0
2020-12-01,NT343,0
2020-12-02,NT343,0
2020-12-03,NT343,0
2020-12-04,NT343,0
2020-12-05,NT343,0
2020-12-06,NT343,0
2020-12-07,NT343,0
2020-12-08,NT343,0
2020-12-09,NT343,0
2020-12-10,NT343,0
2020-12-11,NT343,0
2020-12-12,NT343,0
2020-12-13,NT343,0
2020-12-14,NT343,0
2020-12-15,NT343,0
2020-12-16,NT343,0
2020-12-17,NT343,0
2020-12-18,NT343,0
2020-12-19,NT343,0
2020-12-20,NT343,0
2020-12-21,NT343,0
2020-12-22,NT343,0
2020-12-23,NT343,0
2020-12-24,NT343,0
2020-12-25,NT343,0
2020-12-26,NT343,0
2020-12-27,NT343,0
2020-12-28,NT343,0
2020-12-29,NT343,0
2020-12-30,NT343,0
2020-12-31,NT343,0
2021-01-01,NT343,0
2021-01-02,NT343,0
2021-01-03,NT343,0
2021-01-04,NT343,0
2021-01-05,NT343,0
2021-01-06,NT343,0
2020-03-19,NT344,0
2020-03-20,NT344,0
2020-03-21,NT344,0
2020-03-22,NT344,0
2020-03-23,NT344,0
2020-03-24,NT344,0
2020-03-25,NT344,0
2020-03-26,NT344,0
2020-03-27,NT344,0
2020-03-28,NT344,0
2020-03-29,NT344,0
2020-03-30,NT344,0
2020-03-31,NT344,0
2020-04-01,NT344,0
2020-04-02,NT344,0
2020-04-03,NT344,0
2020-04-04,NT344,0
2020-04-05,NT344,0
2020-04-06,NT344,0
2020-04-07,NT344,0
2020-04-08,NT344,0
2020-04-09,NT344,0
2020-04-10,NT344,0
2020-04-11,NT344,0
2020-04-12,NT344,0
2020-04-13,NT344,0
2020-04-14,NT344,0
2020-04-15,NT344,0
2020-04-16,NT344,0
2020-04-17,NT344,0
2020-04-18,NT344,0
2020-04-19,NT344,0
2020-04-20,NT344,0
2020-04-21,NT344,0
2020-04-22,NT344,0
2020-04-23,NT344,0
2020-04-24,NT344,0
2020-04-25,NT344,0
2020-04-26,NT344,0
2020-04-27,NT344,0
2020-04-28,NT344,0
2020-04-29,NT344,0
2020-04-30,NT344,0
2020-05-01,NT344,0
2020-05-02,NT344,0
2020-05-03,NT344,0
2020-05-04,NT344,0
2020-05-05,NT344,0
2020-05-06,NT344,0
2020-05-07,NT344,0
2020-05-08,NT344,0
2020-05-09,NT344,0
2020-05-10,NT344,0
2020-05-11,NT344,0
2020-05-12,NT344,0
2020-05-13,NT344,0
2020-05-14,NT344,0
2020-05-15,NT344,0
2020-05-16,NT344,0
2020-05-17,NT344,0
2020-05-18,NT344,0
2020-05-19,NT344,0
2020-05-20,NT344,0
2020-05-21,NT344,0
2020-05-22,NT344,0
2020-05-23,NT344,0
2020-05-24,NT344,0
2020-05-25,NT344,0
2020-05-26,NT344,0
2020-05-27,NT344,0
2020-05-28,NT344,0
2020-05-29,NT344,0
2020-05-30,NT344,0
2020-05-31,NT344,0
2020-06-01,NT344,0
2020-06-02,NT344,0
2020-06-03,NT344,0
2020-06-04,NT344,0
2020-06-05,NT344,0
2020-06-06,NT344,0
2020-06-07,NT344,0
2020-06-08,NT344,0
2020-06-09,NT344,0
2020-06-10,NT344,0
2020-06-11,NT344,0
2020-06-12,NT344,0
2020-06-13,NT344,0
2020-06-14,NT344,0
2020-06-15,NT344,0
2020-06-16,NT344,0
2020-06-17,NT344,0
2020-06-18,NT344,0
2020-06-19,NT344,0
2020-06-20,NT344,0
2020-06-21,NT344,0
2020-06-22,NT344,0
2020-06-23,NT344,0
2020-06-24,NT344,0
2020-06-25,NT344,0
2020-06-26,NT344,0
2020-06-27,NT344,0
2020-06-28,NT344,0
2020-06-29,NT344,0
2020-06-30,NT344,0
2020-07-01,NT344,0
2020-07-02,NT344,0
2020-07-03,NT344,0
2020-07-04,NT344,0
2020-07-05,NT344,0
2020-07-06,NT344,0
2020-07-07,NT344,0
2020-07-08,NT344,0
2020-07-09,NT344,0
2020-07-10,NT344,0
2020-07-11,NT344,0
2020-07-12,NT344,0
2020-07-13,NT344,0
2020-07-14,NT344,0
2020-07-15,NT344,0
2020-07-16,NT344,0
2020-07-17,NT344,0
2020-07-18,NT344,0
2020-07-19,NT344,0
2020-07-20,NT344,0
2020-07-21,NT344,0
2020-07-22,NT344,0
2020-07-23,NT344,0
2020-07-24,NT344,0
2020-07-25,NT344,0
2020-07-26,NT344,0
2020-07-27,NT344,0
2020-07-28,NT344,0
2020-07-29,NT344,0
2020-07-30,NT344,0
2020-07-31,NT344,0
2020-08-01,NT344,0
2020-08-02,NT344,0
2020-08-03,NT344,0
2020-08-04,NT344,0
2020-08-05,NT344,0
2020-08-06,NT344,0
2020-08-07,NT344,0
2020-08-08,NT344,0
2020-08-09,NT344,0
2020-08-10,NT344,0
2020-08-11,NT344,0
2020-08-12,NT344,0
2020-08-13,NT344,0
2020-08-14,NT344,0
2020-08-15,NT344,0
2020-08-16,NT344,0
2020-08-17,NT344,0
2020-08-18,NT344,0
2020-08-19,NT344,0
2020-08-20,NT344,0
2020-08-21,NT344,0
2020-08-22,NT344,0
2020-08-23,NT344,0
2020-08-24,NT344,0
2020-08-25,NT344,0
2020-08-26,NT344,0
2020-08-27,NT344,0
2020-08-28,NT344,0
2020-08-29,NT344,0
2020-08-30,NT344,0
2020-08-31,NT344,0
2020-09-01,NT344,0
2020-09-02,NT344,0
2020-09-03,NT344,0
2020-09-04,NT344,0
2020-09-05,NT344,0
2020-09-06,NT344,0
2020-09-07,NT344,0
2020-09-08,NT344,0
2020-09-09,NT344,0
2020-09-10,NT344,0
2020-09-11,NT344,0
2020-09-12,NT344,0
2020-09-13,NT344,0
2020-09-14,NT344,0
2020-09-15,NT344,0
2020-09-16,NT344,0
2020-09-17,NT344,0
2020-09-18,NT344,0
2020-09-19,NT344,0
2020-09-20,NT344,0
2020-09-21,NT344,0
2020-09-22,NT344,0
2020-09-23,NT344,0
2020-09-24,NT344,0
2020-09-25,NT344,0
2020-09-26,NT344,0
2020-09-27,NT344,0
2020-09-28,NT344,0
2020-09-29,NT344,0
2020-09-30,NT344,0
2020-10-01,NT344,0
2020-10-02,NT344,0
2020-10-03,NT344,0
2020-10-04,NT344,0
2020-10-05,NT344,0
2020-10-06,NT344,0
2020-10-07,NT344,0
2020-10-08,NT344,0
2020-10-09,NT344,0
2020-10-10,NT344,0
2020-10-11,NT344,0
2020-10-12,NT344,0
2020-10-13,NT344,0
2020-10-14,NT344,0
2020-10-15,NT344,0
2020-10-16,NT344,0
2020-10-17,NT344,0
2020-10-18,NT344,0
2020-10-19,NT344,0
2020-10-20,NT344,0
2020-10-21,NT344,0
2020-10-22,NT344,0
2020-10-23,NT344,0
2020-10-24,NT344,0
2020-10-25,NT344,0
2020-10-26,NT344,0
2020-10-27,NT344,0
2020-10-28,NT344,0
2020-10-29,NT344,0
2020-10-30,NT344,0
2020-10-31,NT344,0
2020-11-01,NT344,0
2020-11-02,NT344,0
2020-11-03,NT344,0
2020-11-04,NT344,0
2020-11-05,NT344,0
2020-11-06,NT344,0
2020-11-07,NT344,0
2020-11-08,NT344,0
2020-11-09,NT344,0
2020-11-10,NT344,0
2020-11-11,NT344,0
2020-11-12,NT344,0
2020-11-13,NT344,0
2020-11-14,NT344,0
2020-11-15,NT344,0
2020-11-16,NT344,0
2020-11-17,NT344,0
2020-11-18,NT344,0
2020-11-19,NT344,0
2020-11-20,NT344,0
2020-11-21,NT344,0
2020-11-22,NT344,0
2020-11-23,NT344,0
2020-11-24,NT344,0
2020-11-25,NT344,0
2020-11-26,NT344,0
2020-11-27,NT344,0
2020-11-28,NT344,0
2020-11-29,NT344,0
2020-11-30,NT344,0
2020-12-01,NT344,0
2020-12-02,NT344,0
2020-12-03,NT344,0
